날짜,번호,뉴스 제목
2023.11.14,272,경기도에서 빈대 5건 확인...대책본부 꾸려 집중 방제
2023.11.14,273,"[서울] 서울시, 빈대 없는 숙박 시설에 '안심마크' 표기"
2023.11.14,274,"""'빈대' 무서워도 해외여행 포기 못해""…숙소 투숙 시 '이곳' 확인을"
2023.11.15,1,"경기도, 빈대 대책본부 구성···'빈대 5건 확인' 집중방제 총력"
2023.11.15,2,관광1번지 속초 빈대와 전쟁 선포
2023.11.15,3,관광1번지 강원 '빈대'와 전쟁 선포
2023.11.15,4,"[현장속으로]대구시, 빈대 대책반 구성… 호텔-찜질방 등 위생 점검"
2023.11.15,5,[리빙포인트] 빈대 출몰 확인 방법
2023.11.15,6,[메트로 라이프] 서울시 “이 숙소에선 빈대 걱정 마세요”
2023.11.15,7,"서울시, 빈대 없는 숙박시설에 ‘안심마크’ 표시"
2023.11.15,8,"""벌레 너무 싫어요""…'빈대 출몰 현황판' 만든 29세 직장인"
2023.11.15,9,460회_빈대 발생 원인과 대처요령
2023.11.15,10,코로나19에서 빈대까지…테마주에 휩쓸리는 개미와 기업들
2023.11.15,11,“망했다” 집에서 빈대 나왔다면…살충제보단 ‘이것’ 해야 효과적
2023.11.15,12,"""걱정말고 머무르세요""…호텔업계, 빈대 유입 막기 위해 '총력전'"
2023.11.15,13,"매경이 전하는 세상의 지식 (매-세-지, 11월 15일)"
2023.11.15,14,"강릉시, 2024 강원동계청소년올림픽 대비 ‘농어촌민박 안전점검’ 실시"
2023.11.15,15,[이 시각 세계] 홍콩서도 빈대 불안 확산‥살충제 판매 급증
2023.11.15,16,"포천시,숙박·목욕탕 빈대 차단 특별점검"
2023.11.15,17,"경기도, 빈대 대책본부 운영. 집중 방제 등 총력 대응"
2023.11.15,18,빈대 출몰지 모아놨다…29살 직장인이 만든 '빈대 지도'
2023.11.15,19,"용인시, 빈대로 인한 시민불안 해소 행정력 집중"
2023.11.15,20,[충청브리핑] 16일 한파 없는 ‘수능일’…오후엔 ‘비’
2023.11.15,21,"'빈대' 비상에…용인시, 방역 강화·특별점검"
2023.11.15,22,"경기도, 빈대 신고 53건 중 5건에서 빈대 확인"
2023.11.15,23,"용인시, ‘빈대 방지’ 방역 강화...공중 위생시설 특별점검"
2023.11.15,24,‘빈대’ 불안에 점검·소독 ‘안간힘’
2023.11.15,25,"온다-서울시, 빈대안심 숙박 서비스 확인 업무협약"
2023.11.15,26,"‘빈대 방지’ 용인시, 방역강화·공중위생시설 특별점검"
2023.11.15,27,"전남도, 선제적 빈대 확산 차단 나서"
2023.11.15,28,"용인특례시,공중 위생시설 특별 점검한다"
2023.11.15,29,"'여기도 뚫렸다'…평범한 직장인, 빈대 지도 만든 이유 ""벌레 싫어"""
2023.11.15,30,"옥천군보건소, 감염 취약시설 빈대 정보집 안내"
2023.11.15,31,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,32,"강릉시, 강원동계올림픽 대비 농어촌민박 안전점검 실시"
2023.11.15,33,“빈대 제로 최전방 나서 달라”…빈대에 ‘비상’ 걸린 서울 자치구 보...
2023.11.15,34,"온다, 서울시와 빈대안심 숙박 서비스 확인 위해 맞손"
2023.11.15,35,"'빈대 방지' 방역 강화 나선 용인특례시, 공중위생시설 특별점검"
2023.11.15,36,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,37,‘빈대 공포’ 확산에…‘빈대 출몰 현황판’ 만든 29살 직장인
2023.11.15,38,"“불안한 마음에”…29세 직장인, 직접 ‘빈대 현황판’ 만들어"
2023.11.15,39,[THINK ENGLISH] 빈대 살충제 판매 급증 … 온라인 커뮤니티 중심으로 빈...
2023.11.15,40,빈대 확산 공포에 '지역별 빈대 발생 현황' 알림 사이트 등장
2023.11.15,41,"온다, 서울시와 빈대안심 숙박 서비스 확인을 위한 업무협약 체결"
2023.11.15,42,"[IT이슈] 캐치, 대학생 1,565명 대상 수능 맞이 대학 설문조사 진행 外"
2023.11.15,43,"경기도, 빈대 집중 방제 총력"
2023.11.15,44,"용인시,‘빈대 방지’방역 강화·공중 위생시설 특별점검"
2023.11.15,45,"'빈대' 안심 서울관광만들자!...온다x서울시, 빈대 안전 숙소 위해 맞손"
2023.11.15,46,"강릉시, 동계청소년올림픽 앞두고 농어촌민박 '안전점검'"
2023.11.15,47,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,48,"경기도, 빈대 대책본부 운영...집중 방제 등 총력 대응"
2023.11.15,49,"[유통가 레이더] 멤버십 혜택 늘리는 쿠팡... 쿠팡이츠, 와우할인 전국..."
2023.11.15,50,"“빈대 보이면 신고하세요”… 수영구, ‘빈대 특별방역단’ 꾸리고 방..."
2023.11.15,51,"“빈대 확산 막아라”… 경남도, 사회복지시설 615곳 집중 점검"
2023.11.15,52,"29세 직장인, ‘전국 빈대 현황판’ 만들었다…최다 출몰 지역은"
2023.11.15,53,"온다, 서울시와 빈대안심 숙박 제공 나선다"
2023.11.15,54,빈대 공습 이어 이번엔 '털진드기 공포'
2023.11.15,55,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,56,"용인시, 시민들 빈대 불안 해소한다…공중 위생시설 특별점검"
2023.11.15,57,용인 원룸서도 '빈대발생'…방역강화·공중 위생시설 특별점검
2023.11.15,58,우리 동네는 안전지대일까?…'빈대 출몰지 현황판' 등장
2023.11.15,59,"강릉시, 강원동계청소년올림픽 대비 농어촌민박 점검 나서"
2023.11.15,60,빈대보다 무섭다…'쯔쯔가무시증 환자' 한 달 새 5배 급증
2023.11.15,61,"용인특례시, ‘빈대 방지’ 방역 강화·공중 위생시설 특별 점검"
2023.11.15,62,"세종시, '빈대' 대응 합동대책본부 가동"
2023.11.15,63,"""벌레 싫어서""…직접 '빈대 지도' 만든 20대 직장인"
2023.11.15,64,"""꼬박 한 달 방역했는데""…인천 중학교서 또 빈대 나와"
2023.11.15,65,"용인시, '빈대 방지' 방역 강화...숙박·목욕업소 193곳 대상 특별점검"
2023.11.15,66,"용인특례시, '빈대방지' 방역강화·공중위생시설특별점검"
2023.11.15,67,‘빈대’에 물렸다면 어떻게 해야할까
2023.11.15,68,‘빈대 비상’ 걸린 서울 자치구 보건소
2023.11.15,69,"‘빈대’에 물렸어요, 어떻게 해야할까요?"
2023.11.15,70,"세종시, 빈대 유입 막는 합동대책본부 가동"
2023.11.15,71,한달 방제에도 중학교서 또 ‘빈대’ 출몰…‘고온스팀’으로 해외유입...
2023.11.15,72,빈대에 이어 진드기...한달간 쯔쯔가무시 환자 5배 급증
2023.11.15,73,"[함양소식] 함양군, 생물테러 대비 대응 소규모 훈련 등"
2023.11.15,74,공포감 커지는 '빈대'…물렸을 때 대응법은?
2023.11.15,75,"용인시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,76,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검 나서"
2023.11.15,77,"'빈대 퇴치' 용인시, 공중 위생시설 특별점검"
2023.11.15,78,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,79,천안 대학 기숙사서 빈대 발견...긴급 해충 방역
2023.11.15,80,"강릉시, 강원동계청소년올림픽 대비 농어촌민박 안전점검 실시"
2023.11.15,81,천안 A대학 기숙사 빈대 발생 확인…'주의 당부'
2023.11.15,82,천안 한 대학 기숙사서 빈대 확인…충남 4번째
2023.11.15,83,"천안 한 대학교 기숙사서 빈대 나왔다… 시 ""주의 당부"""
2023.11.15,84,"시흥시, '빈대 퇴치'에 행정력 집중"
2023.11.15,85,천안의 대학교 기숙사서 빈대 발견
2023.11.15,86,"천안서도 빈대 발생 확인…""주의 당부"""
2023.11.15,87,"용인시, ‘빈대’방역 강화·공중 위생시설 특별점검"
2023.11.15,88,"천안서도 빈대 발생 확인…""주의 당부"""
2023.11.15,89,"빈대 잡는데 12개 부처, 17개 시·도 나섰다"
2023.11.15,90,경기도 빈대 5건 확인…한 달간 총력 대응 (B tv 수원뉴스)
2023.11.15,91,"시흥시, 빈대 예방 총력"
2023.11.15,92,"빈대만큼 무섭다, 최근 환자 5배 급증…물리면 검은 딱지 생긴다"
2023.11.15,93,한 달만에 30건... '빈대'에 물렸다면 어떻게 해야할까
2023.11.15,94,아산 이어 천안 A대학 기숙사서 ‘빈대 발견’
2023.11.15,95,"전국 확산 중인 빈대, 물렸다면 대처는?"
2023.11.15,96,빈대 확산 불안에…한눈에 보는 '빈대 현황판' 등장
2023.11.15,97,"""빈대 물린 줄"" 갑자기 가려워서 '벅벅'…이 질환 때문이었다"
2023.11.15,98,"화성시, 빈대 확산 방지 위한 현장점검반 운영"
2023.11.15,99,"시흥시, 빈대 확산 방지 대응 '총력'"
2023.11.15,100,전국 빈대 취약시설 11만곳 전수 점검…발견 즉시 신속 방제
2023.11.15,101,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,102,‘빈대 공포’…물리면 어떻게 하나요
2023.11.15,103,"""긁느라 잠도 못 자""…빈대에 물린 부위 가라앉히는 간단 꿀팁"
2023.11.15,104,‘빈대 유입 막아라’…경남 12월8일까지 ‘집중점검 및 방제 기간’ 운...
2023.11.15,105,시흥시 빈대 확산 방지 대응 ‘총력’
2023.11.15,106,천안 대학 기숙사서 빈대 발생...충남 4번째
2023.11.15,107,"온다, 서울시와 빈대안심 숙박 서비스 업무협약"
2023.11.15,108,"서울시, 온라인 숙박예약플랫폼 '빈대 안심 마크' 표기"
2023.11.15,109,"온다, 서울특별시와 업무협약 체결"
2023.11.15,110,'빈대믹' 공포...빈대에 물리면 나타나는 증상과 대처법은?
2023.11.15,111,천안 대학 기숙사서 빈대 발생…긴급 방역
2023.11.15,112,빈대에 이어 이번엔 '털진드기' 말썽…쯔쯔가무시증 환자 5배 급증
2023.11.15,113,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,114,11월 15일 오늘의 안전 상황
2023.11.15,115,"세종시, 빈대 지역유입 예방 위해 선제 대응"
2023.11.15,116,2024 강원동계청소년올림픽 대비 농어촌민박 안전점검
2023.11.15,117,천안 한 대학 기숙사서 빈대 확인…충남 4번째
2023.11.15,118,세종시 '빈대 대응 합동대책본부' 가동...14개 부서 참여
2023.11.15,119,"20대 직장인, ‘전국 빈대 현황판’ 만들었다…우리 동네는?"
2023.11.15,120,천안 한 대학교 기숙사서 '빈대' 확인…긴급 방역 실시
2023.11.15,121,"용인시, ‘빈대 방지’ 방역 강화·공중 위생시설 특별점검"
2023.11.15,122,천안 모 대학교 기숙사에서 빈대 발견 신고 접수돼 비상
2023.11.15,123,40년 만에 등장한 '빈대'에 물렸다면 어떻게 해야할까
2023.11.15,124,천안 대학 기숙사서 빈대 확인
2023.11.15,125,"천안지역 대학교 및 집합 시설,빈대 발생 모니터링 강화"
2023.11.15,126,"[화성24시] 화성시, 소통행보 이어가…''아가는 권역별 현안 간담회' 진..."
2023.11.15,127,"안동시, 빈대 확산 방지를 위해 공중위생업소 지도 및 점검에 나서"
2023.11.15,128,"시흥시, ‘빈대 걱정 뚝’ 확산 방지 대응 총력 나서"
2023.11.15,129,"용인시, '빈대 방지' 방역 강화..공중 위생시설 특별점검"
2023.11.15,130,천안서 빈대 발견… 충남 4번째
2023.11.15,131,천안서 빈대 발견… 충남 4번째
2023.11.15,132,"용인시, 빈대 방지 방역 강화·공중 위생시설 특별점검"
2023.11.15,133,"전남도, 선제적 빈대 차단…1만7000개소 집중 점검 등 ‘총력’"
2023.11.15,134,"안동시,빈대 확산 방지를 위해 숙박업 및 목욕장업 위생관리 철저"
2023.11.15,135,"천안서도 빈대 발생 확인 ··· ""주의 당부"""
2023.11.15,136,"시흥시, 12월8일까지 빈대출현 집중 점검·방제"
2023.11.15,137,"시흥시, 빈대 확산 방지 대응 총력…오는 12월 8일까지 방역체계 강화"
2023.11.15,138,천안 대학 기숙사에서 빈대 확인…충남 4번째
2023.11.15,139,천안시 한 대학 기숙사서 빈대 출몰
2023.11.15,140,충북 빈대 신고 2건 모두 좀류로 확인
2023.11.15,141,40년 만에 등장한 '빈대' 기승...물렸을 때 방법은?
2023.11.15,142,"안동시, 공중위생업소 빈대 제로 일제 지도·점검"
2023.11.15,143,김주하 AI 앵커가 전하는 주요뉴스
2023.11.15,144,천안 대학 기숙사서 빈대 확인…충남 빈대 확산
2023.11.15,145,40년 만에 등장한 ‘빈대’에 물렸다면 어떻게 해야할까
2023.11.15,146,빈대 걱정 NO...시흥시 확산 방지 '총력'
2023.11.15,147,"전국 출몰 중인 ‘빈대’, 물렸다면 ‘이렇게’ 하세요"
2023.11.15,148,천안 대학교 기숙사서 빈대 발생… 천안지역 첫 번째
2023.11.15,149,"""빈대 퇴치가 교사 업무냐"", 충남교육청 공문 논란"
2023.11.15,150,[스브스픽] '빈대만큼 무섭다' 최근 환자 5배 급증…물리면 생기는 검은...
2023.11.15,151,해외 유입 빈대 잡으러 특공대 떴다…좌석·공항라운지 샅샅이 방역
2023.11.15,152,"""오한·두통 온다"" 빈대보다 무섭다는 '이것' 한 달 새 5배 급증 [지금이..."
2023.11.15,153,"40년 만의 빈대 습격...""물렸다면 냉찜질부터 하세요"""
2023.11.15,154,"강릉시, 강원동계청소년올림픽 대비 농어촌민박 '안전점검'"
2023.11.15,155,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,156,"용인특례시, ‘빈대 방지’ 방역 강화·공중 위생시설 특별점검"
2023.11.15,157,“망했다” 집에서 빈대 나오면…일반적인 살충제로는 박멸 어려워
2023.11.15,158,빈대로부터 주거환경 지켜야
2023.11.15,159,몸에 생긴 검은 딱지…빈대 아닌 '이것'에 물렸다
2023.11.15,160,40년 만에 등장한 '빈대'에 물렸다면 치료는?
2023.11.15,161,"안동시, 공중위생업소 빈대 제로! 일제 지도·점검 나서"
2023.11.15,162,"고성군, '빈대' 확산 대비 대책 마련 나서"
2023.11.15,163,"""앗! 물렸다"" 빈대에 물렸을 땐 이렇게 하세요"
2023.11.15,164,[이슈체크] 일주일 새 3배나 늘어난 '빈대' 관련 민원...발견 시 대처법...
2023.11.15,165,"천안서도 대학기숙사에서 빈대 발생...""주의 당부"""
2023.11.15,166,여기저기 '빈대' 신고…실제 발견 사례는?
2023.11.15,167,전국 빈대 발견장소·횟수 공개...'빈대 현황판' 만든 20대 화제
2023.11.15,168,‘빈대 포비아’ 경기도 지자체…곳곳서 ‘빈대와 전쟁’ [밀착취재]
2023.11.15,169,"함양군, ""'빈대' 바로 알고 예방하자"""
2023.11.15,170,"용인, 시민 불안감 해소 빈대 방지 방역 강화"
2023.11.15,171,‘10만여명 다녀간 자리 맞아?’ 호평 쏟아진 114기 10만 수료식
2023.11.15,172,빈대 출몰 한 눈에 ...'빈대현황판' 등장
2023.11.15,173,"빈대 걱정 'NO'…시흥시, 확산방지 대응 '총력'"
2023.11.15,174,"경기도, 빈대 대책본부 운영 집중 방제 등 총력 대응"
2023.11.15,175,함양군 빈대 예방수칙 홍보
2023.11.15,176,“위층에 악마가 살아” “빈대 사서 보복”…반복되는 ‘층간소음’ 갈...
2023.11.15,177,"서울시 X (주)온다, 11월 중 빈대안심 숙박업소 표출 서비스 본격 추진"
2023.11.15,178,청주에서도 '빈대' 의심신고 접수…방역조치 완료
2023.11.15,179,"""물린 곳에 검은 딱지""...빈대 이어 '이것' 환자 급증"
2023.11.15,180,일상생활 속 빈대 예방 방법
2023.11.15,181,"충북도, 빈대 확산 방지 총력 기울여"
2023.11.15,182,40년 만에 등장한 '빈대' 물렸다면 어떻게?
2023.11.15,183,"충북도, 빈대 확산방지 도시군 합동 집중점검 및 방제 기간 운영"
2023.11.15,184,"시흥시, 빈대 예방주력…‘점검 및 방제 기간’ 운영"
