날짜,번호,뉴스 제목
2023.11.14,257,빈대믹 진원지는 우리집과 이곳…“좁은 것도 서러운데 해충까지”
2023.11.14,258,"포천시, 빈대 확산 대비 위해 '숙박업·목욕장업' 특별점검"
2023.11.14,259,"화성시, 빈대 확산 방지 현장점검반 운영"
2023.11.14,260,‘빈대’ 불안에 점검·소독 ‘안간힘’
2023.11.14,261,"경기도, 빈대 신고 53건 중 5건에서 빈대 확인"
2023.11.14,262,인천 중학교서 한달여새 빈대 2차례 발견…교육당국 긴급 방제
2023.11.14,263,지하철·KTX 빈대 아직… 4주의 집중점검·방제기간 시작
2023.11.14,264,"전남도, 선제적 빈대 확산 차단…한 달간 집중점검"
2023.11.14,265,빈대 확산 막아라…대중교통시설도 방역 총력전
2023.11.14,266,"사천시보건소, 빈대와의 전쟁 선포"
2023.11.14,267,"""한 달간 방제작업 했는데""…인천 중학교서 빈대 또 발견돼"
2023.11.14,268,경기도에서 빈대 5건 확인...대책본부 꾸려 집중 방제
2023.11.15,1,"경기도, 빈대 대책본부 구성···'빈대 5건 확인' 집중방제 총력"
2023.11.15,2,관광1번지 속초 빈대와 전쟁 선포
2023.11.15,3,관광1번지 강원 '빈대'와 전쟁 선포
2023.11.15,4,"[현장속으로]대구시, 빈대 대책반 구성… 호텔-찜질방 등 위생 점검"
2023.11.15,5,[메트로 라이프] 서울시 “이 숙소에선 빈대 걱정 마세요”
2023.11.15,6,"""벌레 너무 싫어요""…'빈대 출몰 현황판' 만든 29세 직장인"
2023.11.15,7,460회_빈대 발생 원인과 대처요령
2023.11.15,8,"""빈대의 놀이동산""… 홍콩, 해충 제품 판매량 172배 증가"
2023.11.15,9,"""한 달간 방제 했는데""…끈질긴 빈대, 인천 중학교서 또 발견"
2023.11.15,10,[7NEWS] “좋은 방법” vs “사유재산인데”
2023.11.15,11,"매경이 전하는 세상의 지식 (매-세-지, 11월 15일)"
2023.11.15,12,"포천시,숙박·목욕탕 빈대 차단 특별점검"
2023.11.15,13,"경기도, 빈대 대책본부 운영. 집중 방제 등 총력 대응"
2023.11.15,14,"용인시, 빈대로 인한 시민불안 해소 행정력 집중"
2023.11.15,15,"'빈대' 비상에…용인시, 방역 강화·특별점검"
2023.11.15,16,"경기도, 빈대 신고 53건 중 5건에서 빈대 확인"
2023.11.15,17,"용인시, ‘빈대 방지’ 방역 강화...공중 위생시설 특별점검"
2023.11.15,18,‘빈대’ 불안에 점검·소독 ‘안간힘’
2023.11.15,19,"온다-서울시, 빈대안심 숙박 서비스 확인 업무협약"
2023.11.15,20,"‘빈대 방지’ 용인시, 방역강화·공중위생시설 특별점검"
2023.11.15,21,"용인특례시,공중 위생시설 특별 점검한다"
2023.11.15,22,"울진군, 공중위생업소 143개소 빈대 퇴치 합동점검"
2023.11.15,23,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,24,“빈대 제로 최전방 나서 달라”…빈대에 ‘비상’ 걸린 서울 자치구 보...
2023.11.15,25,"온다, 서울시와 빈대안심 숙박 서비스 확인 위해 맞손"
2023.11.15,26,"'빈대 방지' 방역 강화 나선 용인특례시, 공중위생시설 특별점검"
2023.11.15,27,"""빈대 잡으려다 꿀벌 잡을라""...살충제 허가에 양봉농가들 '한숨'"
2023.11.15,28,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,29,[THINK ENGLISH] 빈대 살충제 판매 급증 … 온라인 커뮤니티 중심으로 빈...
2023.11.15,30,빈대 확산 공포에 '지역별 빈대 발생 현황' 알림 사이트 등장
2023.11.15,31,"온다, 서울시와 빈대안심 숙박 서비스 확인을 위한 업무협약 체결"
2023.11.15,32,"경기도, 빈대 집중 방제 총력"
2023.11.15,33,"용인시,‘빈대 방지’방역 강화·공중 위생시설 특별점검"
2023.11.15,34,"'빈대' 안심 서울관광만들자!...온다x서울시, 빈대 안전 숙소 위해 맞손"
2023.11.15,35,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,36,한 달간 방제 작업 했는데…다시금 빈대 발견된 인천
2023.11.15,37,"‘빈대’ 민원, 전주 대비 2.8배 이상 급증…민원예보발령"
2023.11.15,38,"속초시, 빈대 발생 신고센터 운영"
2023.11.15,39,"경기도, 빈대 대책본부 운영...집중 방제 등 총력 대응"
2023.11.15,40,"영월군보건소, 빈대피해 신고 및 전화상담 창구 운영"
2023.11.15,41,"“빈대 보이면 신고하세요”… 수영구, ‘빈대 특별방역단’ 꾸리고 방..."
2023.11.15,42,"29세 직장인, ‘전국 빈대 현황판’ 만들었다…최다 출몰 지역은"
2023.11.15,43,[연합뉴스 이 시각 헤드라인] - 10:30
2023.11.15,44,"온다, 서울시와 빈대안심 숙박 제공 나선다"
2023.11.15,45,"전남도, 선제적 빈대 확산 차단…한 달간 집중점검"
2023.11.15,46,"용인특례시, '빈대 방지'방역 강화·공중 위생시설 특별점검"
2023.11.15,47,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,48,"한 달 방제 작업 무색…인천 중학교, 빈대 또 나왔다"
2023.11.15,49,"용인시, 시민들 빈대 불안 해소한다…공중 위생시설 특별점검"
2023.11.15,50,용인 원룸서도 '빈대발생'…방역강화·공중 위생시설 특별점검
2023.11.15,51,우리 동네는 안전지대일까?…'빈대 출몰지 현황판' 등장
2023.11.15,52,"용인특례시, ‘빈대 방지’ 방역 강화·공중 위생시설 특별 점검"
2023.11.15,53,"세종시, '빈대' 대응 합동대책본부 가동"
2023.11.15,54,"""벌레 싫어서""…직접 '빈대 지도' 만든 20대 직장인"
2023.11.15,55,"""꼬박 한 달 방역했는데""…인천 중학교서 또 빈대 나와"
2023.11.15,56,"용인시, '빈대 방지' 방역 강화...숙박·목욕업소 193곳 대상 특별점검"
2023.11.15,57,"용인특례시, '빈대방지' 방역강화·공중위생시설특별점검"
2023.11.15,58,‘빈대’에 물렸다면 어떻게 해야할까
2023.11.15,59,‘빈대 비상’ 걸린 서울 자치구 보건소
2023.11.15,60,"세종시, '빈대 대책본부 가동' 선제 대응 나선다"
2023.11.15,61,"‘빈대’에 물렸어요, 어떻게 해야할까요?"
2023.11.15,62,"세종시, 빈대 유입 막는 합동대책본부 가동"
2023.11.15,63,전국 초비상...급기야 '빈대 출몰 지도' 만든 29세 남성 (+정체)
2023.11.15,64,"용인시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,65,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검 나서"
2023.11.15,66,공포감 커지는 '빈대'…물렸을 때 대응법은?
2023.11.15,67,"'빈대 퇴치' 용인시, 공중 위생시설 특별점검"
2023.11.15,68,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,69,천안 대학 기숙사서 빈대 발견...긴급 해충 방역
2023.11.15,70,천안 A대학 기숙사 빈대 발생 확인…'주의 당부'
2023.11.15,71,"천안 한 대학교 기숙사서 빈대 나왔다… 시 ""주의 당부"""
2023.11.15,72,천안 한 대학 기숙사서 빈대 확인…충남 4번째
2023.11.15,73,"시흥시, '빈대 퇴치'에 행정력 집중"
2023.11.15,74,천안의 대학교 기숙사서 빈대 발견
2023.11.15,75,"천안서도 빈대 발생 확인…""주의 당부"""
2023.11.15,76,"용인시, ‘빈대’방역 강화·공중 위생시설 특별점검"
2023.11.15,77,"천안서도 빈대 발생 확인…""주의 당부"""
2023.11.15,78,"빈대 잡는데 12개 부처, 17개 시·도 나섰다"
2023.11.15,79,경기도 빈대 5건 확인…한 달간 총력 대응 (B tv 수원뉴스)
2023.11.15,80,"시흥시, 빈대 예방 총력"
2023.11.15,81,한 달만에 30건... '빈대'에 물렸다면 어떻게 해야할까
2023.11.15,82,아산 이어 천안 A대학 기숙사서 ‘빈대 발견’
2023.11.15,83,"전국 확산 중인 빈대, 물렸다면 대처는?"
2023.11.15,84,빈대 확산 불안에…한눈에 보는 '빈대 현황판' 등장
2023.11.15,85,"화성시, 빈대 확산 방지 위한 현장점검반 운영"
2023.11.15,86,"시흥시, 빈대 확산 방지 대응 '총력'"
2023.11.15,87,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,88,전국 빈대 취약시설 11만곳 전수 점검…발견 즉시 신속 방제
2023.11.15,89,"""긁느라 잠도 못 자""…빈대에 물린 부위 가라앉히는 간단 꿀팁"
2023.11.15,90,‘빈대 유입 막아라’…경남 12월8일까지 ‘집중점검 및 방제 기간’ 운...
2023.11.15,91,천안 대학 기숙사서 빈대 발생...충남 4번째
2023.11.15,92,시흥시 빈대 확산 방지 대응 ‘총력’
2023.11.15,93,"온다, 서울특별시와 업무협약 체결"
2023.11.15,94,"부산도시철도 ""빈대 걱정 안 해도 돼요"""
2023.11.15,95,'빈대믹' 공포...빈대에 물리면 나타나는 증상과 대처법은?
2023.11.15,96,천안 대학 기숙사서 빈대 발생…긴급 방역
2023.11.15,97,"용인특례시, '빈대 방지' 방역 강화·공중 위생시설 특별점검"
2023.11.15,98,11월 15일 오늘의 안전 상황
2023.11.15,99,"세종시, 빈대 지역유입 예방 위해 선제 대응"
2023.11.15,100,천안 한 대학 기숙사서 빈대 확인…충남 4번째
2023.11.15,101,천안 한 대학교 기숙사에서 빈대 발생해 해충 방역 실시
2023.11.15,102,용인 원룸서 빈대 발생…숙박·목욕업소 특별점검
2023.11.15,103,40년 만에 등장한 '빈대 주의보'..물렸다면 어떻게 해야할까
2023.11.15,104,세종시 '빈대 대응 합동대책본부' 가동...14개 부서 참여
2023.11.15,105,"20대 직장인, ‘전국 빈대 현황판’ 만들었다…우리 동네는?"
2023.11.15,106,천안 한 대학교 기숙사서 '빈대' 확인…긴급 방역 실시
2023.11.15,107,"용인시, ‘빈대 방지’ 방역 강화·공중 위생시설 특별점검"
2023.11.15,108,천안 모 대학교 기숙사에서 빈대 발견 신고 접수돼 비상
2023.11.15,109,천안 대학 기숙사서 빈대 확인
2023.11.15,110,40년 만에 등장한 '빈대'에 물렸다면 어떻게 해야할까
2023.11.15,111,"천안지역 대학교 및 집합 시설,빈대 발생 모니터링 강화"
2023.11.15,112,"[화성24시] 화성시, 소통행보 이어가…''아가는 권역별 현안 간담회' 진..."
2023.11.15,113,"시흥시, ‘빈대 걱정 뚝’ 확산 방지 대응 총력 나서"
2023.11.15,114,"용인시, '빈대 방지' 방역 강화..공중 위생시설 특별점검"
2023.11.15,115,천안서 빈대 발견… 충남 4번째
2023.11.15,116,"세종시, 빈대 대응 합동대책본부 가동…보건소 상담센터 운영"
2023.11.15,117,"전교조 충남지부 ""빈대퇴치 업무, 교사가 할 일 아냐"""
2023.11.15,118,"'빈대'민원 급증에 '민원예보' 발령…권익위 ""지난주보다 2.8배 증가"""
2023.11.15,119,"용인시, 빈대 방지 방역 강화·공중 위생시설 특별점검"
2023.11.15,120,"천안서도 빈대 발생 확인 ··· ""주의 당부"""
2023.11.15,121,"[부산소식] 수영구 보건소, 빈대 특별방역단 운영 등"
2023.11.15,122,"시흥시, 12월8일까지 빈대출현 집중 점검·방제"
2023.11.15,123,전국 '빈대주의보'에 부산 수영구 '빈대 특별방역단' 운영
2023.11.15,124,"시흥시, 빈대 확산 방지 대응 총력…오는 12월 8일까지 방역체계 강화"
2023.11.15,125,천안 대학 기숙사에서 빈대 확인…충남 4번째
2023.11.15,126,천안시 한 대학 기숙사서 빈대 출몰
2023.11.15,127,충북 빈대 신고 2건 모두 좀류로 확인
2023.11.15,128,40년 만에 등장한 '빈대' 기승...물렸을 때 방법은?
2023.11.15,129,"""빈대 퇴치 왜 교사가 하나"" 도교육청 빈대 확산방지 공문 두고 우려 확..."
2023.11.15,130,40년 만에 등장한 ‘빈대’에 물렸다면 어떻게 해야할까
2023.11.15,131,40년 만에 등장한 ‘빈대’에 물렸다면 어떻게 해야할까
2023.11.15,132,빈대 걱정 NO...시흥시 확산 방지 '총력'
2023.11.15,133,"전국 출몰 중인 ‘빈대’, 물렸다면 ‘이렇게’ 하세요"
2023.11.15,134,천안 대학교 기숙사서 빈대 발생… 천안지역 첫 번째
2023.11.15,135,"""빈대 퇴치가 교사 업무냐"", 충남교육청 공문 논란"
2023.11.15,136,"40년 만의 빈대 습격...""물렸다면 냉찜질부터 하세요"""
2023.11.15,137,"경기도, 빈대 집중 방제 등 총력 대응 나섰다"
2023.11.15,138,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,139,"전교조 충남지부 ""빈대 방역, 교사에게 떠넘기면 안 돼"""
2023.11.15,140,"용인특례시, ‘빈대 방지’ 방역 강화·공중 위생시설 특별점검"
2023.11.15,141,40년 만에 등장한 '빈대'에 물렸다면 치료는?
2023.11.15,142,'빈대' 관련 민원 급증… 1주 새 2.8배 늘어 (B tv 인천뉴스)
2023.11.15,143,"고성군, '빈대' 확산 대비 대책 마련 나서"
2023.11.15,144,"""앗! 물렸다"" 빈대에 물렸을 땐 이렇게 하세요"
2023.11.15,145,[이슈체크] 일주일 새 3배나 늘어난 '빈대' 관련 민원...발견 시 대처법...
2023.11.15,146,"천안서도 대학기숙사에서 빈대 발생...""주의 당부"""
2023.11.15,147,여기저기 '빈대' 신고…실제 발견 사례는?
2023.11.15,148,전국 빈대 발견장소·횟수 공개...'빈대 현황판' 만든 20대 화제
2023.11.15,149,‘빈대 포비아’ 경기도 지자체…곳곳서 ‘빈대와 전쟁’ [밀착취재]
2023.11.15,150,"함양군, ""'빈대' 바로 알고 예방하자"""
2023.11.15,151,"용인, 시민 불안감 해소 빈대 방지 방역 강화"
2023.11.15,152,빈대 출몰 한 눈에 ...'빈대현황판' 등장
2023.11.15,153,"빈대 걱정 'NO'…시흥시, 확산방지 대응 '총력'"
2023.11.15,154,"경기도, 빈대 대책본부 운영 집중 방제 등 총력 대응"
2023.11.15,155,"창원시, 빈대발생 예방 숙박·목욕업소 집중 위생점검"
2023.11.15,156,함양군 빈대 예방수칙 홍보
2023.11.15,157,“위층에 악마가 살아” “빈대 사서 보복”…반복되는 ‘층간소음’ 갈...
2023.11.15,158,"서울시 X (주)온다, 11월 중 빈대안심 숙박업소 표출 서비스 본격 추진"
2023.11.15,159,청주에서도 '빈대' 의심신고 접수…방역조치 완료
2023.11.15,160,"이상근 고성군수 ""군민이 체감할 수 있는 역점사업 차질 없이 추진"" [고..."
2023.11.15,161,"충북도, 빈대 확산 방지 총력 기울여"
2023.11.15,162,40년 만에 등장한 '빈대' 물렸다면 어떻게?
2023.11.15,163,"충북도, 빈대 확산방지 도시군 합동 집중점검 및 방제 기간 운영"
2023.11.15,164,"시흥시, 빈대 예방주력…‘점검 및 방제 기간’ 운영"
2023.11.15,165,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,166,천안 동남구 대학교 기숙사에서 빈대 발견..충남 4번째
2023.11.15,167,천안 시민 여러분! 빈대 조심해유!
2023.11.15,168,천안서도 첫 빈대 출몰…A대학 기숙사 사체 발견
2023.11.15,169,40년 만에 등장한 '빈대'에 물렸다면?
2023.11.15,170,"충북도, 빈대 확산 방지 총력 기울여"
2023.11.15,171,"충남 천안서도 빈대 발생 확인…""주의 당부"""
2023.11.15,172,"세종시, 빈대 대응 합동대책본부 가동"
2023.11.15,173,천안 대학 기숙사서 빈대 확인
2023.11.15,174,"세종시, 빈대잡기위한 합동대책본부 가동"
2023.11.15,175,천안의 한 대학 기숙사서 빈대 출몰
2023.11.15,176,"전교조 충남지부 ""빈대 방역 교사에게 떠넘기지"
2023.11.15,177,"포항 남·북구보건소, 빈대 불안 확산 따른 감염 취약 시설 집중점검"
2023.11.15,178,용인시 '빈대 공포' 해소 공중위생시설 꼼꼼 점검
